genotype,target_id,ens_gene,ext_gene,b,se_b,qval,regulation,code
fog-2,C34B7.2,WBGene00007912,C34B7.2,0.15675139206647,0.104502325463824,0.442512772477549,candidate for direct regulation,g
egl-9;vhl-1,C34C12.7,WBGene00007926,C34C12.7,1.40816915544447,0.183942476859254,1.58138007971699e-12,candidate for direct regulation,a
rhy-1,C34C12.7,WBGene00007926,C34C12.7,1.48930012885721,0.183942476859254,9.51929857745543e-14,candidate for direct regulation,e
egl-9,C34C12.7,WBGene00007926,C34C12.7,1.43209735854642,0.183942476859254,6.40769975714454e-13,candidate for direct regulation,b
fog-2,C34C12.7,WBGene00007926,C34C12.7,-0.853323320448063,0.260133945470856,0.0126368618536651,candidate for indirect regulation,g
egl-9 hif-1,C34C12.7,WBGene00007926,C34C12.7,0.15077432427471898,0.183942476859254,0.9065048049203508,candidate for direct regulation,f
hif-1,C34C12.7,WBGene00007926,C34C12.7,0.323403940917559,0.183942476859254,0.424884791992293,candidate for direct regulation,c
vhl-1,C34C12.7,WBGene00007926,C34C12.7,0.734563794290928,0.183942476859254,0.002935620463567,candidate for direct regulation,d
egl-9;vhl-1,C34C6.7a,WBGene00007919,C34C6.7,0.740085612547698,0.246691763719719,0.0210041491408545,candidate for direct regulation,a
fog-2,C34C6.7a,WBGene00007919,C34C6.7,-2.1359242048985703,0.348874837978165,4.48481711030824e-08,candidate for indirect regulation,g
egl-9 hif-1,C34C6.7a,WBGene00007919,C34C6.7,0.484145934013009,0.246691763719719,0.433716879776382,candidate for direct regulation,f
hif-1,C34C6.7a,WBGene00007919,C34C6.7,0.591492264769975,0.246691763719719,0.188452997865049,candidate for direct regulation,c
egl-9,C34C6.7a,WBGene00007919,C34C6.7,0.7617425085035892,0.246691763719719,0.021919254099637,candidate for direct regulation,b
vhl-1,C34C6.7a,WBGene00007919,C34C6.7,0.558399527071573,0.246691763719718,0.22833600170667495,candidate for direct regulation,d
rhy-1,C34C6.7a,WBGene00007919,C34C6.7,1.20535723300208,0.246691763719719,2.9525875059706e-05,candidate for direct regulation,e
egl-9 hif-1,C34E10.11,WBGene00016412,mrps-26,-0.103857468119804,0.0840810907024445,0.7804914874871529,candidate for indirect regulation,f
egl-9;vhl-1,C34E10.11,WBGene00016412,mrps-26,-0.255525282289437,0.0840810907024445,0.0189303646456983,candidate for indirect regulation,a
hif-1,C34E10.11,WBGene00016412,mrps-26,-0.0277516824033703,0.0840810907024445,0.967737529056679,candidate for indirect regulation,c
rhy-1,C34E10.11,WBGene00016412,mrps-26,-0.335002397983516,0.0840810907024445,0.0011043579029478,candidate for indirect regulation,e
egl-9,C34E10.11,WBGene00016412,mrps-26,-0.280508941188365,0.0840810907024445,0.0107036013144388,candidate for indirect regulation,b
fog-2,C34E10.11,WBGene00016412,mrps-26,0.134850115796725,0.118908618810519,0.648831930335072,candidate for direct regulation,g
vhl-1,C34E10.11,WBGene00016412,mrps-26,-0.195890349953776,0.0840810907024445,0.206032441223792,candidate for indirect regulation,d
fog-2,C34F11.8,WBGene00016417,C34F11.8,-0.51350403873889,0.225911035526707,0.13453147372642402,candidate for indirect regulation,g
egl-9;vhl-1,C34F11.8,WBGene00016417,C34F11.8,1.5245150833425802,0.15974322516581,1.8196461766466693e-19,candidate for direct regulation,a
rhy-1,C34F11.8,WBGene00016417,C34F11.8,1.10338686014304,0.15974322516581,4.80599924866581e-10,candidate for direct regulation,e
hif-1,C34F11.8,WBGene00016417,C34F11.8,0.0840633769483548,0.15974322516581,0.914364175495268,candidate for direct regulation,c
vhl-1,C34F11.8,WBGene00016417,C34F11.8,-0.0471113217820242,0.15974322516581,0.9932739585599828,candidate for indirect regulation,d
egl-9,C34F11.8,WBGene00016417,C34F11.8,1.11961487301601,0.15974322516581,1.59955354983004e-10,candidate for direct regulation,b
egl-9 hif-1,C34F11.8,WBGene00016417,C34F11.8,0.031000910897087,0.15974322516581,0.999683085911966,candidate for direct regulation,f
vhl-1,C34F6.10,WBGene00007944,C34F6.10,-0.033520277694379,0.0981885961581596,0.986345591302971,candidate for indirect regulation,d
rhy-1,C34F6.10,WBGene00007944,C34F6.10,0.36536856450551,0.0981885961581596,0.00274376066875126,candidate for direct regulation,e
egl-9 hif-1,C34F6.10,WBGene00007944,C34F6.10,-0.0158449634033274,0.0981885961581596,0.999683085911966,candidate for indirect regulation,f
egl-9;vhl-1,C34F6.10,WBGene00007944,C34F6.10,0.4228353627475949,0.0981885961581596,0.000302845592509668,candidate for direct regulation,a
fog-2,C34F6.10,WBGene00007944,C34F6.10,-0.520160469236885,0.13885964435724402,0.00286004893780734,candidate for indirect regulation,g
hif-1,C34F6.10,WBGene00007944,C34F6.10,0.13342736359100998,0.0981885961581596,0.6043259855748591,candidate for direct regulation,c
egl-9,C34F6.10,WBGene00007944,C34F6.10,0.4917412494556311,0.0981885961581596,1.59364263384425e-05,candidate for direct regulation,b
fog-2,C34F6.2,WBGene00000751,col-178,0.8342305882224609,0.17368364348437,4.1983699960896e-05,candidate for direct regulation,g
egl-9;vhl-1,C34F6.2,WBGene00000751,col-178,-0.312448543024024,0.122812882088984,0.0640912001902455,candidate for indirect regulation,a
rhy-1,C34F6.2,WBGene00000751,col-178,-0.136410139544424,0.122812882088984,0.640160500395687,candidate for indirect regulation,e
egl-9,C34F6.2,WBGene00000751,col-178,-0.342775111102235,0.122812882088984,0.0475253132475238,candidate for indirect regulation,b
egl-9 hif-1,C34F6.2,WBGene00000751,col-178,0.12870765446028098,0.122812882088984,0.8479413551460859,candidate for direct regulation,f
hif-1,C34F6.2,WBGene00000751,col-178,0.118568910582003,0.122812882088984,0.7662755174629499,candidate for direct regulation,c
vhl-1,C34F6.2,WBGene00000751,col-178,0.0860655790044678,0.122812882088984,0.90516110048722,candidate for direct regulation,d
egl-9 hif-1,C34F6.8.1,WBGene00007942,idh-2,-0.0322002523049145,0.11168322637717698,0.999683085911966,candidate for indirect regulation,f
egl-9;vhl-1,C34F6.8.1,WBGene00007942,idh-2,-0.286353835203476,0.11168322637717698,0.0613039804823513,candidate for indirect regulation,a
egl-9,C34F6.8.1,WBGene00007942,idh-2,-0.3871867151870739,0.11168322637717698,0.00707999848916713,candidate for indirect regulation,b
fog-2,C34F6.8.1,WBGene00007942,idh-2,-0.0641198872239795,0.15794393343218802,1.0,candidate for indirect regulation,g
rhy-1,C34F6.8.1,WBGene00007942,idh-2,-0.461846697072228,0.11168322637717698,0.0006380720035018218,candidate for indirect regulation,e
vhl-1,C34F6.8.1,WBGene00007942,idh-2,-0.212715194332638,0.11168322637717698,0.372866234167128,candidate for indirect regulation,d
hif-1,C34F6.8.1,WBGene00007942,idh-2,-0.0121024752249094,0.11168322637717698,0.996739672642959,candidate for indirect regulation,c
egl-9 hif-1,C34G6.2,WBGene00016419,tyr-4,0.114260777804554,0.119211587530374,0.868962370401993,candidate for direct regulation,f
egl-9;vhl-1,C34G6.2,WBGene00016419,tyr-4,0.824507364094154,0.119211587530374,2.88390983767443e-10,candidate for direct regulation,a
hif-1,C34G6.2,WBGene00016419,tyr-4,0.16851861649395306,0.119211587530374,0.57776344074957,candidate for direct regulation,c
egl-9,C34G6.2,WBGene00016419,tyr-4,0.648948268862965,0.119211587530374,1.8741397047805e-06,candidate for direct regulation,b
rhy-1,C34G6.2,WBGene00016419,tyr-4,0.510780957850308,0.119211587530374,0.000361992928388998,candidate for direct regulation,e
fog-2,C34G6.2,WBGene00016419,tyr-4,0.346772614779762,0.16859064387748302,0.19687200494088,candidate for direct regulation,g
vhl-1,C34G6.2,WBGene00016419,tyr-4,0.0127066317780241,0.119211587530374,0.999948251120488,candidate for direct regulation,d
vhl-1,C35A5.3,WBGene00007947,C35A5.3,-0.600306612497319,0.121886006103135,6.83791782417248e-05,candidate for indirect regulation,d
fog-2,C35A5.3,WBGene00007947,C35A5.3,0.74454238043981,0.172372842894544,0.00034338596751520297,candidate for direct regulation,g
rhy-1,C35A5.3,WBGene00007947,C35A5.3,-0.953807253422672,0.121886006103135,7.400578334716509e-13,candidate for indirect regulation,e
egl-9 hif-1,C35A5.3,WBGene00007947,C35A5.3,-0.165671569765882,0.121886006103136,0.73095178018379,candidate for indirect regulation,f
egl-9;vhl-1,C35A5.3,WBGene00007947,C35A5.3,-1.3771648813696298,0.121886006103135,2.7198308315329294e-27,candidate for indirect regulation,a
egl-9,C35A5.3,WBGene00007947,C35A5.3,-1.58250436538412,0.121886006103135,5.63326816180592e-36,candidate for indirect regulation,b
hif-1,C35A5.3,WBGene00007947,C35A5.3,-0.23072124392336,0.121886006103135,0.3647705177549141,candidate for indirect regulation,c
egl-9;vhl-1,C35A5.6a,WBGene00007950,C35A5.6,-0.6292834050236341,0.183576623121642,0.00627918591673309,candidate for indirect regulation,a
vhl-1,C35A5.6a,WBGene00007950,C35A5.6,-0.458299463854227,0.183576623121642,0.153389951097594,candidate for indirect regulation,d
egl-9,C35A5.6a,WBGene00007950,C35A5.6,-0.461150515402952,0.183576623121642,0.0901044698847075,candidate for indirect regulation,b
hif-1,C35A5.6a,WBGene00007950,C35A5.6,0.036164727052788,0.183576623121642,0.992602225495663,candidate for direct regulation,c
fog-2,C35A5.6a,WBGene00007950,C35A5.6,-0.436911079479834,0.259616550153281,0.34875274329238304,candidate for indirect regulation,g
rhy-1,C35A5.6a,WBGene00007950,C35A5.6,-0.283505911912016,0.183576623121642,0.40928773001546703,candidate for indirect regulation,e
egl-9 hif-1,C35A5.6a,WBGene00007950,C35A5.6,0.0911708319245257,0.183576623121642,0.971784115476896,candidate for direct regulation,f
fog-2,C35B1.8,WBGene00016437,C35B1.8,0.4900580729533321,0.839189878593914,0.942309398328943,candidate for direct regulation,g
egl-9;vhl-1,C35B1.8,WBGene00016437,C35B1.8,3.2009083583949103,0.593396853856871,2.25691820864446e-06,candidate for direct regulation,a
hif-1,C35B1.8,WBGene00016437,C35B1.8,0.3082350754603401,0.593396853856871,0.9154250151374872,candidate for direct regulation,c
egl-9 hif-1,C35B1.8,WBGene00016437,C35B1.8,-0.324620271746953,0.5933968538568721,0.961545608240426,candidate for indirect regulation,f
vhl-1,C35B1.8,WBGene00016437,C35B1.8,0.328161805223427,0.593396853856871,0.945356500619818,candidate for direct regulation,d
egl-9,C35B1.8,WBGene00016437,C35B1.8,3.6816359138219,0.593396853856871,2.710627839155609e-08,candidate for direct regulation,b
rhy-1,C35B1.8,WBGene00016437,C35B1.8,1.81145284423049,0.593396853856871,0.0211993084397746,candidate for direct regulation,e
egl-9 hif-1,C35C5.9.1,WBGene00007958,C35C5.9,0.12097547554998,0.35776337023156896,0.993829092763438,candidate for direct regulation,f
vhl-1,C35C5.9.1,WBGene00007958,C35C5.9,0.533976897950631,0.35776337023156896,0.5819630918081221,candidate for direct regulation,d
hif-1,C35C5.9.1,WBGene00007958,C35C5.9,0.517199966324529,0.35776337023156896,0.5635159384042729,candidate for direct regulation,c
rhy-1,C35C5.9.1,WBGene00007958,C35C5.9,0.9925961320679342,0.35776337023156896,0.0433202432694572,candidate for direct regulation,e
fog-2,C35C5.9.1,WBGene00007958,C35C5.9,-1.3875761206434598,0.505953810301792,0.0515466084427237,candidate for indirect regulation,g
egl-9;vhl-1,C35C5.9.1,WBGene00007958,C35C5.9,0.9809775794812472,0.35776337023156896,0.0402375858415715,candidate for direct regulation,a
egl-9,C35C5.9.1,WBGene00007958,C35C5.9,1.07957085045537,0.35776337023156896,0.0264677030880535,candidate for direct regulation,b
vhl-1,C36A4.1,WBGene00007963,cyp-25A1,-1.4781631399235502,0.216798401797372,1.72689615318265e-09,candidate for indirect regulation,d
rhy-1,C36A4.1,WBGene00007963,cyp-25A1,-1.57063337792005,0.216798401797372,4.9069634498282997e-11,candidate for indirect regulation,e
hif-1,C36A4.1,WBGene00007963,cyp-25A1,0.317088652024252,0.216798401797372,0.555996038414264,candidate for direct regulation,c
egl-9;vhl-1,C36A4.1,WBGene00007963,cyp-25A1,-2.06916333365123,0.216798401797372,1.8196461766466693e-19,candidate for indirect regulation,a
egl-9,C36A4.1,WBGene00007963,cyp-25A1,-2.0561469710913203,0.216798401797372,3.855489239773829e-19,candidate for indirect regulation,b
egl-9 hif-1,C36A4.1,WBGene00007963,cyp-25A1,-0.256661575256175,0.216798401797372,0.7979160746266649,candidate for indirect regulation,f
fog-2,C36A4.1,WBGene00007963,cyp-25A1,-0.11224224663883997,0.30659924012265505,1.0,candidate for indirect regulation,g
vhl-1,C36A4.2,WBGene00007964,cyp-25A2,-0.264368341705089,0.216822112111772,0.7130080565967271,candidate for indirect regulation,d
egl-9,C36A4.2,WBGene00007964,cyp-25A2,-0.998400748432596,0.216822112111772,9.99528204123222e-05,candidate for indirect regulation,b
egl-9 hif-1,C36A4.2,WBGene00007964,cyp-25A2,-0.200476829246133,0.216822112111772,0.8770362421965179,candidate for indirect regulation,f
rhy-1,C36A4.2,WBGene00007964,cyp-25A2,-1.05209286564604,0.216822112111772,3.4336457283992605e-05,candidate for indirect regulation,e
egl-9;vhl-1,C36A4.2,WBGene00007964,cyp-25A2,-0.634507599301388,0.216822112111772,0.0255337314467334,candidate for indirect regulation,a
fog-2,C36A4.2,WBGene00007964,cyp-25A2,-0.334124998698882,0.3066327715708481,0.6755391875072329,candidate for indirect regulation,g
hif-1,C36A4.2,WBGene00007964,cyp-25A2,0.4656235467111981,0.216822112111772,0.2656481501285089,candidate for direct regulation,c
egl-9,C36A4.3,WBGene00014697,cyp-25A3,-0.999483117009295,0.208011399000432,4.1630464400996296e-05,candidate for indirect regulation,b
hif-1,C36A4.3,WBGene00014697,cyp-25A3,-0.0343379911533725,0.208011399000432,0.9940174030252008,candidate for indirect regulation,c
fog-2,C36A4.3,WBGene00014697,cyp-25A3,-0.984540853586478,0.29417254159461304,0.0103662164172016,candidate for indirect regulation,g
vhl-1,C36A4.3,WBGene00014697,cyp-25A3,-0.4070732225100429,0.208011399000432,0.348831074246144,candidate for indirect regulation,d
rhy-1,C36A4.3,WBGene00014697,cyp-25A3,-0.221920772676096,0.208011399000432,0.658993859154713,candidate for indirect regulation,e
egl-9 hif-1,C36A4.3,WBGene00014697,cyp-25A3,-0.488523051514418,0.208011399000432,0.258114959065124,candidate for indirect regulation,f
egl-9;vhl-1,C36A4.3,WBGene00014697,cyp-25A3,-0.82268958688952,0.208011399000432,0.00111028922057836,candidate for indirect regulation,a
egl-9;vhl-1,C36B1.6a,WBGene00007973,C36B1.6,0.677603668044869,0.18616139422294606,0.0032319866496602198,candidate for direct regulation,a
rhy-1,C36B1.6a,WBGene00007973,C36B1.6,0.7242056096705041,0.18616139422294606,0.00154839050360617,candidate for direct regulation,e
vhl-1,C36B1.6a,WBGene00007973,C36B1.6,0.0679644203468291,0.18616139422294606,0.980732436513773,candidate for direct regulation,d
fog-2,C36B1.6a,WBGene00007973,C36B1.6,-1.87603835550509,0.263271968500374,7.27167526364691e-11,candidate for indirect regulation,g
egl-9,C36B1.6a,WBGene00007973,C36B1.6,0.693107321216211,0.18616139422294606,0.0030370492141837,candidate for direct regulation,b
egl-9 hif-1,C36B1.6a,WBGene00007973,C36B1.6,-0.0181279835509402,0.18616139422294606,0.999683085911966,candidate for indirect regulation,f
hif-1,C36B1.6a,WBGene00007973,C36B1.6,0.415460285778525,0.18616139422294606,0.23566151191027696,candidate for direct regulation,c
rhy-1,C36C5.12,WBGene00016481,C36C5.12,2.30072173356433,0.569635133624811,0.0009086165963327,candidate for direct regulation,e
hif-1,C36C5.12,WBGene00016481,C36C5.12,-0.0401708942591018,0.569635133624811,0.998748790535547,candidate for indirect regulation,c
egl-9,C36C5.12,WBGene00016481,C36C5.12,3.07531275578691,0.569635133624811,2.3507285853264703e-06,candidate for direct regulation,b
egl-9 hif-1,C36C5.12,WBGene00016481,C36C5.12,-0.306083228747455,0.569635133624811,0.962611155474767,candidate for indirect regulation,f
fog-2,C36C5.12,WBGene00016481,C36C5.12,0.0711883629002288,0.805585731576418,1.0,candidate for direct regulation,g
egl-9;vhl-1,C36C5.12,WBGene00016481,C36C5.12,2.43724081762883,0.569635133624811,0.000334655629835738,candidate for direct regulation,a
vhl-1,C36C5.12,WBGene00016481,C36C5.12,1.48154436420428,0.569635133624811,0.125547553690952,candidate for direct regulation,d
egl-9;vhl-1,C37A5.3.2,WBGene00014698,C37A5.3,2.51698355573028,1.00699941242567,0.0706930893758122,candidate for direct regulation,a
egl-9,C37A5.3.2,WBGene00014698,C37A5.3,2.78715154163374,1.00699941242567,0.0501920587450568,candidate for direct regulation,b
fog-2,C37A5.3.2,WBGene00014698,C37A5.3,-1.4028132390493997,1.4241122263541202,0.734218142505112,candidate for indirect regulation,g
hif-1,C37A5.3.2,WBGene00014698,C37A5.3,0.454531258730429,1.00699941242567,0.936785821188578,candidate for direct regulation,c
rhy-1,C37A5.3.2,WBGene00014698,C37A5.3,3.5320029385493896,1.00699941242567,0.00548345918616239,candidate for direct regulation,e
egl-9 hif-1,C37A5.3.2,WBGene00014698,C37A5.3,0.00905911129525179,1.00699941242567,0.999683085911966,candidate for direct regulation,f
vhl-1,C37A5.3.2,WBGene00014698,C37A5.3,-0.423466915510658,1.00699941242567,0.971338574114716,candidate for indirect regulation,d
egl-9,C37C3.13.2,WBGene00016505,ttr-33,1.705689206154,0.206896292353129,1.7818523743709805e-14,candidate for direct regulation,b
rhy-1,C37C3.13.2,WBGene00016505,ttr-33,1.6083932184780705,0.206896292353129,1.0890945062098e-12,candidate for direct regulation,e
egl-9;vhl-1,C37C3.13.2,WBGene00016505,ttr-33,1.69349480239119,0.206896292353129,2.6562113925803003e-14,candidate for direct regulation,a
vhl-1,C37C3.13.2,WBGene00016505,ttr-33,0.468089665681354,0.206896292353129,0.228837781734743,candidate for direct regulation,d
egl-9 hif-1,C37C3.13.2,WBGene00016505,ttr-33,-0.0851627750888301,0.206896292353129,0.9841682290543342,candidate for indirect regulation,f
fog-2,C37C3.13.2,WBGene00016505,ttr-33,0.429481462033175,0.292595542650505,0.460709790910131,candidate for direct regulation,g
hif-1,C37C3.13.2,WBGene00016505,ttr-33,0.107926933656503,0.206896292353129,0.915107593296632,candidate for direct regulation,c
egl-9,C37C3.6a.1,WBGene00003242,mig-6,0.379263306655276,0.107379868128464,0.00573897875465529,candidate for direct regulation,b
rhy-1,C37C3.6a.1,WBGene00003242,mig-6,0.454209318410687,0.107379868128464,0.000446066449424916,candidate for direct regulation,e
vhl-1,C37C3.6a.1,WBGene00003242,mig-6,0.34774581053338105,0.107379868128464,0.0295853471733788,candidate for direct regulation,d
hif-1,C37C3.6a.1,WBGene00003242,mig-6,0.238385851982225,0.107379868128464,0.239047081600279,candidate for direct regulation,c
egl-9;vhl-1,C37C3.6a.1,WBGene00003242,mig-6,0.35011846436235194,0.107379868128464,0.010217607859383,candidate for direct regulation,a
